date,article_sentiment,reader_sentiment,article_emotion_intensity,reader_emotion_intensity,open,high,low,close,volume,adjusted,r,volatility,intra_day_chg,downside_risk,var1pct,lnvol_chg,amihud_ratio,amihud_zscore,illiq,hl_spread,zero_return_flag,typical_price,vwap_proxy,vwap_cum,rolls_measure,dollar_volume,kyle_lambda_proxy,amihud_impact_proxy,turnover_ratio,shares_outstanding,rolls_measure_rolling,rolls_measure_strict,rolls_measure_window,rolls_measure_min_periods,volume_zero_flag,adjusted_close,daily_return
2024-10-03,0.5,0.5,0.46100833333333335,0.4543416666666667,206.1699982,206.4900055,204.3399963,205.2299957,7251300.0,202.9319305,-0.009987444,0.2399403611143441,0.010452159,0.1934377726022312,0.05291542,-0.035297682,1.37e-09,0.690794562,4.848315,0.0104666611035221,0,205.3533325,205.3533325,132.05665698573011,1.2646135947446695,1488184267.8194098,1.377331512970088e-09,6.711160852838668e-12,0.002665919117647,2720000000.0,0.1559130565715217,1.2646135947446695,252,126,0,202.9319305,-0.009937735575056394
2024-10-04,-0.25,-0.25,0.40716458333333333,0.3165975,209.3000031,211.6699982,206.9100037,211.2200012,10211700.0,210.1347351,0.034878315,0.2502775396203627,0.022638612,0.193406916780566,0.05291542,0.299800209,3.48e-09,3.826643455,5.548562,0.0227435351827304,0,209.93333436666668,209.93333436666668,132.09860321319297,1.2646135947446695,2156915286.25404,3.415524839155087e-09,1.6170461224081682e-11,0.0037543014705882,2720000000.0,0.5206345237320622,1.2646135947446695,252,126,0,210.1347351,0.03549369772540545
2024-10-08,0.0,-0.5,0.3589875,0.3286,210.5800018,211.3300018,208.3800049,210.75,6021800.0,209.6671448,-0.000853665,0.2439557811667045,0.014003261,0.1918198501539887,0.05291542,-0.219276774,1.42e-10,-1.139458149,5.025348,0.0140573102995306,0,210.15333556666667,210.15333556666667,132.1514341509403,1.2646135947446695,1269094350.0,1.4176242983825435e-10,6.726568438351332e-13,0.0022138970588235,2720000000.0,0.5836152989282075,1.2646135947446695,252,126,0,209.6671448,-0.0008533006281882249
2024-10-09,1.0,1.0,0.5986,0.39693333333333336,209.6999969,214.2400055,209.3800049,213.4199982,7024000.0,212.3234253,0.004659951,0.130523614416139,0.013322434,0.070897995029405,0.017769715,-0.447285681,1.8e-09,1.336046221,5.280833,0.0229450945691209,0,212.3466695333333,212.3466695333333,132.1811144311976,1.2646135947446695,1499062067.3568,1.792348376993166e-09,8.398221310608023e-12,0.0025823529411764,2720000000.0,0.5832073377365375,1.2646135947446695,252,126,0,212.3234253,0.012669035496876813
2024-10-10,0.0,0.0,0.22474999999999998,0.2159875,214.8099976,214.8099976,211.4700012,212.8399963,7927100.0,211.7463989,-0.002721376,0.2409476440522096,0.015620233,0.1919009109928842,0.05291542,0.056171225,3.43e-10,-0.839873589,5.073517,0.0156704345003389,0,213.0399983666667,213.0399983666667,132.21487390330756,1.2646135947446695,1687203934.66973,3.433003242043117e-10,1.6129502451241672e-12,0.002914375,2720000000.0,0.6059606424339934,1.2646135947446695,252,126,0,211.7463989,-0.002717676578477768
2024-10-11,0.42857142857142855,0.42857142857142855,0.43143809523809523,0.33389309523809524,215.6699982,224.6300049,215.1600037,222.2899933,18320700.0,221.1478424,0.043442121,0.2476626227831924,0.043245965,0.1801332532504684,0.05291542,0.973189589,2.42e-09,2.259212648,5.415717,0.0430660133919194,0,220.69333396666664,220.69333396666664,132.30016708683206,1.2646135947446695,4072508280.25131,2.3712042116294682e-09,1.0667165788382199e-11,0.0067355514705882,2720000000.0,0.7024915261818946,1.2646135947446695,252,126,0,221.1478424,0.04439954374118993
2024-10-14,1.0,1.0,0.42060000000000003,0.38643333333333335,223.1999969,223.6999969,218.8800049,221.4799957,9048900.0,220.3420105,-0.003650516,0.2478149414536453,0.021678475,0.1802779676471301,0.05291542,-0.082124091,4.03e-10,-0.750724591,5.211748,0.0217813366189019,0,221.3533325,221.3533325,132.34254827442558,1.2646135947446695,2004150333.0897293,4.034209682944888e-10,1.82147812952341e-12,0.0033268014705882,2720000000.0,0.8086470954985404,1.2646135947446695,252,126,0,220.3420105,-0.003643860556154399
2024-10-15,0.0,0.0,0.19952499999999998,0.33993333333333337,223.6600037,225.4499969,221.8200073,222.3899994,9235800.0,221.247345,0.004100351,0.2478796299300203,0.016276156,0.1802779676471301,0.05291542,-0.13589473,4.45e-10,-0.687884707,5.031121,0.0162317596347321,0,223.2200012,223.2200012,132.38666951711605,1.2646135947446695,2053949556.45852,4.4396273197773885e-10,1.996325073859139e-12,0.0033955147058823,2720000000.0,0.803670553880117,1.2646135947446695,252,126,0,221.247345,0.004108769353359465
2024-10-16,1.0,1.0,0.7158,0.4106,222.3300018,223.6799927,221.0399933,223.6399994,6382500.0,222.490921,0.005605013,0.2480470528541146,0.011839359,0.1802779676471301,0.05291542,-0.556365028,8.81e-10,-0.038798745,4.97507,0.0118726366392718,0,222.7866618,222.7866618,132.41698961508834,1.2646135947446695,1427382296.1705,8.781845671758713e-10,3.926777721033528e-12,0.0023465073529411,2720000000.0,0.7898217599246925,1.2646135947446695,252,126,0,222.490921,0.005620749934874825
2024-10-17,0.6666666666666666,1.0,0.3830777777777778,0.3393555555555556,224.2700043,225.8500061,223.3099976,224.4199982,6470200.0,223.2669067,0.003481651,0.247320295923805,0.011321886,0.1794722941585791,0.05291542,-0.5074173,5.39e-10,-0.547620232,4.833209,0.0113100386458118,0,224.5266673,224.5266673,132.44829699423977,1.2646135947446695,1452042272.35364,5.381056227009985e-10,2.3977614607297435e-12,0.00237875,2720000000.0,0.7883570702945887,1.2646135947446695,252,126,0,223.2669067,0.003487718494364911
2024-10-24,1.0,1.0,0.6993,0.4656,221.8300018,225.0599976,221.6600037,224.9799957,6002200.0,223.8240204,0.007002803,0.2420331250958317,0.01521897,0.1789322619122479,0.05291542,-0.176307094,1.17e-09,0.393378672,4.737551,0.0152220356827797,0,223.899999,223.899999,132.61442418642994,1.2646135947446695,1350374930.1905398,1.1667060411182567e-09,5.185821243742947e-12,0.0022066911764705,2720000000.0,0.9457985132696513,1.2646135947446695,252,126,0,223.8240204,0.007027379830364833
2024-10-28,-0.6666666666666666,-1.0,0.2869261111111111,0.271165,223.3500061,225.6399994,222.9499969,225.5,6843000.0,224.3413544,0.014247378,0.2213508393989262,0.011986198,0.1500132584719644,0.052201504,-0.027643029,2.1e-09,1.77285696,5.30835,0.0119931452871767,0,224.6966654333333,224.6966654333333,132.67758977626528,1.2646135947446695,1543096500.0,2.082036825953529e-09,9.232979272521192e-12,0.0025158088235294,2720000000.0,1.0444905973103016,1.2646135947446695,252,126,0,224.3413544,0.014349355387159868
2024-10-29,-1.0,-1.0,0.28796,0.2660429166666667,225.2100067,226.75,222.8099976,222.8999939,6580000.0,221.754715,-0.011596912,0.2177788038312868,0.017584979,0.1453392526470001,0.052201504,0.035761051,1.75e-09,1.259471807,5.47042,0.0175282606149742,0,224.1533305,224.1533305,132.70911916121696,1.2646135947446695,1466681959.862,1.762448632218845e-09,7.906903007855331e-12,0.0024191176470588,2720000000.0,1.1058548579403191,1.2646135947446695,252,126,0,221.754715,-0.011529926824761949
2024-10-30,-0.25,-0.25,0.43182916666666665,0.2913583333333333,222.5399933,226.3099976,221.5800018,224.4100037,7110900.0,223.256958,-0.003990299,0.1939426049118681,0.017817132,0.1563397635761921,0.065055566,-0.703154223,9.53e-10,0.068475192,5.404459,0.0211212387252958,0,224.1000010333333,224.1000010333333,132.74314817572298,1.2646135947446695,1595757095.31033,9.494582964181748e-10,4.23090896467988e-12,0.0026143014705882,2720000000.0,1.0794244313849175,1.2646135947446695,252,126,0,223.256958,0.006774345248983682
2024-10-31,-0.3333333333333333,-0.3333333333333333,0.44802499999999995,0.42316666666666664,224.6999969,225.6900024,221.8200073,221.9199982,7829900.0,220.7797546,0.006476035,0.1935966206233612,0.018711187,0.1557524968299334,0.065055566,-0.629430695,1.42e-09,0.760239908,5.480044,0.0172956806154765,0,223.14333596666663,223.14333596666663,132.78019657588632,1.2646135947446695,1737611393.90618,1.4250203706305318e-09,6.421324721471324e-12,0.0028786397058823,2720000000.0,1.11491542837246,1.2646135947446695,252,126,0,220.7797546,-0.011095750037049323
2024-11-01,-0.6666666666666666,-0.6666666666666666,0.26943,0.18491238095238094,223.5599976,226.1499939,222.6999969,222.9400024,6923500.0,221.7945099,0.004585703,0.2107687780807461,0.015453514,0.147127089859682,0.052201504,-0.023897901,6.64e-10,-0.361706911,5.33951,0.0153726058625999,0,223.92999773333327,223.92999773333327,132.8132158848339,1.2646135947446695,1543525106.6164,6.623388459594134e-10,2.970928675110724e-12,0.0025454044117647,2720000000.0,1.1243718568231718,1.2646135947446695,252,126,0,221.7945099,0.00459623348091176
2024-11-04,-1.0,-1.0,0.5660666666666667,0.6046,222.6499939,223.7599945,219.1699982,219.7799988,8229600.0,218.6507416,-0.014275653,0.212701311618952,0.020749029,0.1500077214632628,0.052201504,0.146083983,1.72e-09,1.214906002,5.497075,0.0207256061935224,0,220.9033305,220.9033305,132.8511303990885,1.2646135947446695,1808701478.12448,1.7346715514727323e-09,7.892763495058916e-12,0.0030255882352941,2720000000.0,1.1341524903708131,1.2646135947446695,252,126,0,218.6507416,-0.014174238584252707
2024-11-05,0.25,0.25,0.5320833333333334,0.40346875,220.0299988,221.9600067,220.0,221.4900055,5600700.0,220.3519745,0.007750482,0.2131144844458634,0.00887845,0.1500077214632628,0.052201504,-0.295136542,1.39e-09,0.718710608,5.548885,0.0088696111425776,0,221.15000406666664,221.15000406666664,132.87698690733552,1.2646135947446695,1240499073.80385,1.3838416626493119e-09,6.247874072355431e-12,0.0020590808823529,2720000000.0,1.1844029644556988,1.2646135947446695,252,126,0,220.3519745,0.007780595151660741
2024-11-06,0.5,0.25,0.37289375,0.2870254166666667,235.0,248.0,234.7700043,247.0599976,23987800.0,245.7905731,0.109253693,0.3056842980830012,0.054889415,0.1500077214632628,0.052201504,1.211003104,4.81e-09,5.817918318,6.31775,0.0548086897784092,0,243.2766673,243.2766673,133.0152754790451,1.2646135947446695,5926425810.42928,4.554552439156571e-09,1.8435005599451888e-11,0.008819044117647,2720000000.0,0.930172742952589,1.2646135947446695,252,126,0,245.7905731,0.11544529454624874
2024-11-07,0.0,0.0,0.3580666666666666,0.24105000000000001,244.5,244.5700073,235.2200012,236.3800049,16451100.0,235.1654663,0.004880389,0.2018610745444816,0.01595369,0.1555552384757541,0.065055566,-0.448154731,2.63e-09,2.563398306,6.629262,0.0389754098015985,0,238.7233378,238.7233378,133.1060069988687,1.2646135947446695,3888711098.6103897,2.68617089434749e-09,1.1363782209429551e-11,0.0060481985294117,2720000000.0,2.294340892399497,1.2646135947446695,252,126,0,235.1654663,-0.043228292550004266
2024-11-08,0.5,0.5,0.28795666666666664,0.2366375,239.3399963,239.3399963,235.7799988,236.9799957,9502100.0,235.7623749,0.002535033,0.3197339548891468,0.014947924,0.1752257546619443,0.052946972,-0.356149659,2.67e-10,-0.952641038,6.310057,0.0149856774571262,0,237.3666636,237.3666636,133.1576700355166,1.2646135947446695,2251807617.1409698,2.6678660506624847e-10,1.1257769006122424e-12,0.003493419117647,2720000000.0,2.302212218013922,1.2646135947446695,252,126,0,235.7623749,0.0025382493841104026
2024-11-12,1.0,1.0,0.40800000000000003,0.4767333333333333,240.5500031,241.4600067,238.7599945,239.5599976,6861000.0,238.3291168,0.001127715,0.3193871164721371,0.011247473,0.1752257546619443,0.052946972,-0.764679457,1.64e-10,-1.105562147,5.88953,0.0112448968941446,0,239.92666626666667,239.92666626666667,133.2460988001653,1.2646135947446695,1643621143.5336,1.6436598163533008e-10,6.86116143271034e-13,0.0025224264705882,2720000000.0,2.2959586652970705,1.2646135947446695,252,126,0,238.3291168,0.0011283505611339173
2024-11-13,0.5,0.5,0.299675,0.33199999999999996,240.5800018,244.0899963,240.3099976,241.1600037,11472600.0,239.9208984,0.006656717,0.3192721628565225,0.015693107,0.175001347958907,0.052946972,0.092611082,5.82e-10,-0.483393963,5.690225,0.0156069312452565,0,241.85333253333337,241.85333253333337,133.31098337931525,1.2646135947446695,2766732258.44862,5.802274113975906e-10,2.4059852483639305e-12,0.0042178676470588,2720000000.0,2.290456321521892,1.2646135947446695,252,126,0,239.9208984,0.00667892207789178
2024-11-14,1.0,1.0,0.616,0.61595,242.4199982,244.2899933,241.0500031,241.8699951,10172200.0,240.627243,-0.00108596,0.1963616880154599,0.009463243,0.153781756985316,0.065055566,-0.405418706,2.89e-10,-0.919427798,5.439471,0.0133514246673777,0,242.4033305,242.4033305,133.36873977408797,1.2646135947446695,2460349964.15622,2.8899825013271456e-10,1.1948495306878793e-12,0.0037397794117647,2720000000.0,2.281316165923802,1.2646135947446695,252,126,0,240.627243,0.002944072836966294
2024-11-15,0.25,0.25,0.3847291666666667,0.34126,241.4600067,246.4199982,241.4600067,245.3099976,11518800.0,244.0495758,0.014122357,0.3198541021740069,0.020379199,0.175001347958907,0.052946972,0.205323431,1.23e-09,0.488593463,5.429728,0.0203328336893685,0,244.3966675,244.3966675,133.4352625073302,1.2646135947446695,2825676800.35488,1.2260267562593323e-09,4.99786705904453e-12,0.0042348529411764,2720000000.0,2.284648748217856,1.2646135947446695,252,126,0,244.0495758,0.014222549189910394
2024-11-18,1.0,1.0,0.49456666666666665,0.27840000000000004,247.7599945,247.9299927,242.6799927,245.0299988,9052600.0,243.7710114,-0.001142078,0.3197153462966945,0.021307251,0.1750169992443545,0.052946972,-0.100147895,1.26e-10,-1.162714746,5.150058,0.0214019288487151,0,245.2133280666667,245.2133280666667,133.4878710273067,1.2646135947446695,2218158567.13688,1.2616021916355518e-10,5.148766264596464e-13,0.0033281617647058,2720000000.0,2.2955663374311133,1.2646135947446695,252,126,0,243.7710114,-0.0011414254627850617
2024-11-19,-0.5,-0.5,0.44695000000000007,0.37817083333333334,242.25,245.1499939,241.5500031,243.0899963,6792700.0,241.8409729,-0.001042889,0.1971684515233409,0.020689812,0.154644355564365,0.065055566,-0.052203219,1.17e-09,0.385600065,5.145903,0.0147934695795775,0,243.2633311,243.2633311,133.52662538261433,1.2646135947446695,1651237417.86701,1.170216997659252e-09,4.813924947430064e-12,0.0024973161764705,2720000000.0,2.294455547644417,1.2646135947446695,252,126,0,241.8409729,-0.007917424179830101
2024-11-21,1.0,1.0,0.3993,0.3657,243.2299957,245.4900055,242.1100006,244.7599945,8783500.0,243.5023956,0.016394479,0.322443200424201,0.013852763,0.1768593371198485,0.052946972,-0.034833358,1.88e-09,1.452546604,5.298913,0.0138638427305794,0,244.1200002,244.1200002,133.62753504628793,1.2646135947446695,2149849411.69075,1.8665086810496954e-09,7.625873194116677e-12,0.0032292279411764,2720000000.0,2.3063927033322424,1.2646135947446695,252,126,0,243.5023956,0.016529606099901173
2024-11-22,0.0,0.0,0.2996561111111112,0.25272333333333336,243.6100006,249.1499939,243.0299988,248.5500031,7997300.0,247.272934,0.015365942,0.3235927838604994,0.024869941,0.1768593371198485,0.052946972,-0.050439361,1.94e-09,1.533480006,5.462118,0.0248689308414466,0,246.9099986,246.9099986,133.6745566056023,1.2646135947446695,1987728939.79163,1.921391219536593e-09,7.730401108719977e-12,0.0029401838235294,2720000000.0,2.264052552994618,1.2646135947446695,252,126,0,247.272934,0.015484604948995395
2024-11-25,0.5,0.0,0.49368333333333336,0.3754208333333333,249.5899963,254.3099976,249.0599976,250.2899933,10295400.0,249.0039825,0.020134849,0.2014695647931378,0.029225367,0.1549831170405787,0.065055566,0.173719362,6.8e-10,-0.337711545,5.31311,0.020859407791734,0,251.21999616666668,251.21999616666668,133.73733467492744,1.2646135947446695,2576835597.02082,6.776004817685566e-10,2.707261576200445e-12,0.0037850735294117,2720000000.0,2.248067903353335,1.2646135947446695,252,126,0,249.0039825,0.007000557934092377
2024-11-26,0.0,0.0,0.18372,0.19884,250.4900055,251.0,248.3399963,249.9700012,6212100.0,248.6856232,-0.001279349,0.3199857666949337,0.010630235,0.1719557680034069,0.052946972,-0.373264016,2.06e-10,-1.043964966,5.058505,0.0106540782621462,0,249.76999916666668,249.76999916666668,133.77471453914129,1.2646135947446695,1552838644.45452,2.059446885916196e-10,8.238776157257528e-13,0.0022838602941176,2720000000.0,2.251946294160305,1.2646135947446695,252,126,0,248.6856232,-0.0012785309568291714
2024-11-29,0.0,0.5,0.207485,0.2496375,249.8600006,251.7700043,249.4499969,249.7200012,5494800.0,248.4369202,-0.000280216,0.3191253447660281,0.009287831,0.1709831082425182,0.052946972,-0.310337205,5.1e-11,-1.27457377,4.540867,0.0092574414207156,0,250.3133341333333,250.3133341333333,133.84084408439486,1.2646135947446695,1372161462.59376,5.0996578583387926e-11,2.0421503419161417e-13,0.0020201470588235,2720000000.0,2.2496267536478696,1.2646135947446695,252,126,0,248.4369202,-0.00028017692539972217
2024-12-02,0.0,-0.5,0.2272625,0.24706,249.5500031,250.25,245.0299988,246.25,8899700.0,244.9847412,-0.013993043,0.3162694572147185,0.021056883,0.1662221104197937,0.052946972,0.259049988,1.56e-09,0.97510793,4.664733,0.0210789905211088,0,247.17666626666664,247.17666626666664,133.893097463052,1.2646135947446695,2191551125.0,1.5723050215175791e-09,6.384995011238901e-12,0.0032719485294117,2720000000.0,2.2450697868631257,1.2646135947446695,252,126,0,244.9847412,-0.013895595699789265
2024-12-03,0.5,0.5,0.615425,0.27714,248.2299957,249.0399933,244.6300049,244.8200073,6657700.0,243.5621033,0.013891868,0.1973850116112282,0.017078216,0.1536455518284208,0.065055566,0.078654734,8.72e-10,-0.051340319,4.611875,0.0178661389838537,0,246.16333516666668,246.16333516666668,133.93180637022652,1.2646135947446695,1629938162.60121,8.74772669240128e-10,3.573125737914836e-12,0.0024476838235294,2720000000.0,2.2223804205594666,1.2646135947446695,252,126,0,243.5621033,-0.005807046973748453
2024-12-04,0.0,0.0,0.48264999999999997,0.30953333333333327,244.6999969,245.3500061,242.2299957,243.3999939,7346300.0,242.1493835,-0.005817131,0.2935463286009597,0.012784308,0.1264518103698461,0.043231867,0.102422312,7.9e-10,-0.17449747,4.543367,0.0127979424442424,0,243.65999856666667,243.65999856666667,133.97353592365798,1.2646135947446695,1788089375.18757,7.918450104134051e-10,3.2532663527458097e-12,0.0027008455882352,2720000000.0,2.212023931420616,1.2646135947446695,252,126,0,242.1493835,-0.0058002447049815276
2024-12-09,1.0,1.0,0.5764,0.38316666666666666,247.1300049,247.8699951,243.7599945,243.8099976,7076500.0,242.5572815,0.011393295,0.1970355348278755,0.010964295,0.1536455518284208,0.065055566,0.130403168,2.03e-09,1.670253439,4.898786,0.0167198937694748,0,245.1466624,245.1466624,134.08438197353857,1.2646135947446695,1725321448.0164,2.0427481099413552e-09,8.378442763010613e-12,0.0026016544117647,2720000000.0,2.23558033330888,1.2646135947446695,252,126,0,242.5572815,-0.014351527283610999
2024-12-10,0.5,0.5,0.35250000000000004,0.45215000000000005,243.8899994,247.9600067,242.2200012,242.8600006,9108300.0,241.6121674,-0.003904068,0.2930938254489437,0.023585025,0.1279670413140356,0.043231867,0.317769836,4.28e-10,-0.713328626,4.725451,0.0234199902382432,0,244.3466695,244.3466695,134.13629614299256,1.2646135947446695,2212041743.46498,4.286275155627285e-10,1.7649160607089634e-12,0.0033486397058823,2720000000.0,2.2179562140740527,1.2646135947446695,252,126,0,241.6121674,-0.003896457340531234
2024-12-11,0.0,1.0,0.201175,0.19385,244.0,244.2700043,242.1799927,243.5299988,7884400.0,242.278717,0.00275496,0.2929791130036484,0.008573879,0.1279670413140356,0.043231867,0.109131731,3.5e-10,-0.829346902,4.543076,0.0085929144326831,0,243.3266652666667,243.3266652666667,134.18077950512605,1.2646135947446695,1920087922.53872,3.494191060828979e-10,1.4348092957938201e-12,0.0028986764705882,2720000000.0,2.2204709438362564,1.2646135947446695,252,126,0,242.278717,0.002758758415078111
2024-12-12,-1.0,-1.0,0.39999999999999997,0.398425,243.0,244.1000061,241.0399933,241.5299988,6113800.0,240.2889862,-0.008246479,0.2929779674995354,0.01263085,0.1279650527064048,0.043231867,-0.190556419,1.34e-09,0.650291633,4.615566,0.0126149680660613,0,242.2233327333333,242.2233327333333,134.21489985796697,1.2646135947446695,1476666106.66344,1.3488303510091923e-09,5.584525142676365e-12,0.0022477205882352,2720000000.0,2.2239390258575007,1.2646135947446695,252,126,0,240.2889862,-0.008212569492845656
2024-12-16,0.16666666666666666,0.16666666666666666,0.8059277777777778,0.46152777777777776,240.6100006,240.6699982,237.5200043,239.5800018,9032000.0,238.3490143,-0.001501519,0.2926903290518571,0.013119781,0.1287157292840589,0.043231867,0.07554663,1.66e-10,-1.103088198,4.352865,0.0131746539389434,0,239.2566681,239.2566681,134.32091054780443,1.2646135947446695,2163886576.2576,1.6624435341009742e-10,6.93899124138405e-13,0.0033205882352941,2720000000.0,2.205730569339477,1.2646135947446695,252,126,0,238.3490143,-0.0015003918906186797
2024-12-18,0.0,0.0,0.30296666666666666,0.2306,239.0,239.0700073,229.5299988,230.3699951,11322400.0,229.1863251,-0.034095479,0.3021544524731654,0.04065027,0.1468322612808338,0.043816952,0.297893837,2.96e-09,3.059232842,4.836646,0.0407170651976651,0,232.9900004,232.9900004,134.42170815295557,1.2646135947446695,2608341232.5202403,3.011329665088673e-09,1.3071709550462516e-11,0.0041626470588235,2720000000.0,2.166765233587452,1.2646135947446695,252,126,0,229.1863251,-0.03352077831906142
2024-12-19,1.0,1.0,0.48967499999999997,0.34805833333333336,232.2700043,236.3600006,232.2700043,232.9600067,11790800.0,231.763031,0.006139234,0.2262085740498133,0.007288508,0.1819357724586096,0.066092934,-0.040748782,9.54e-10,0.069750417,4.812378,0.017455119208053,0,233.8633372,233.8633372,134.48211481370095,1.2646135947446695,2746784846.99836,9.48206398208773e-10,4.070253996128396e-12,0.0043348529411764,2720000000.0,2.240157032479919,1.2646135947446695,252,126,0,231.763031,0.01124284312720536
2024-12-23,-1.0,-1.0,0.48843333333333333,0.49026666666666663,236.0700073,238.6199951,234.8800049,238.3899994,8611500.0,237.1651306,0.003319373,0.304369154468978,0.01576525,0.1461458455834395,0.043816952,-0.612358583,3.86e-10,-0.775430596,4.517144,0.015797213093981,0,237.29666646666664,237.29666646666664,134.6966867930062,1.2646135947446695,2052895479.8331,3.8545816640538816e-10,1.6169225528568385e-12,0.0031659926470588,2720000000.0,2.1771001399715417,1.2646135947446695,252,126,0,237.1651306,0.0033248881992771206
